06/06/2022 17:52,1,-73657,-93402,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 17:54,2,-67276,-87511,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 17:55,3,-63981,-82665,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 17:57,4,-61624,-77517,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 17:58,5,-57734,-73185,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 17:59,6,-53237,-69371,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:00,7,-51682,-65383,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:00,8,-47201,-61901,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:01,9,-44899,-58401,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:02,10,-42200,-55178,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:02,11,-42889,-52405,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:03,12,-40259,-49899,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:04,13,-37779,-47554,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:04,14,-36886,-45711,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:05,15,-33399,-43541,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:06,16,-33646,-41499,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:07,17,-33355,-39697,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:07,18,-31213,-37981,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:08,19,-30067,-36468,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:09,20,-29373,-35139,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:10,21,-28103,-33848,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:10,22,-27649,-32843,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:11,23,-26695,-31748,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:12,24,-25479,-30761,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:13,25,-26014,-29706,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:14,26,-24677,-28892,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:14,27,-24559,-28142,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:15,28,-23016,-27356,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:16,29,-21851,-26710,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:17,30,-22707,-26027,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:18,31,-20685,-25447,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:18,32,-21851,-24777,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:19,33,-20273,-24276,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:20,34,-19712,-23748,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:21,35,-19639,-23222,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:22,36,-19189,-22678,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:22,37,-19293,-22225,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:23,38,-18358,-21749,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:24,39,-17836,-21449,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:25,40,-17834,-21039,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:26,41,-17311,-20649,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:27,42,-17522,-20306,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:27,43,-17202,-20108,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:28,44,-16854,-19885,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:29,45,-16636,-19645,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:30,46,-16377,-19391,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:31,47,-16003,-19169,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:31,48,-16164,-19035,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:32,49,-15962,-18844,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:33,50,-15450,-18575,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:34,51,-15543,-18423,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:35,52,-15962,-18261,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:36,53,-15342,-18143,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:36,54,-15736,-17998,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
06/06/2022 18:37,55,-15260,-17822,P: 750 G: 50 - 500 Stgn: 25 Sel: Ranked Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
