6/15/2022 1:04,0,-75441,-99632,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:06,1,-71131,-92261,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:08,2,-65804,-85814,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:09,3,-64157,-80699,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:11,4,-56478,-75982,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:12,5,-53848,-71287,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:14,6,-52461,-67331,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:16,7,-50326,-63669,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:17,8,-47427,-59656,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:19,9,-44343,-56325,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:20,10,-41950,-53231,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:22,11,-40853,-50675,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:24,12,-38748,-48239,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:25,13,-35796,-45922,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:27,14,-35149,-43551,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:29,15,-33446,-41788,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:30,16,-32170,-40178,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:32,17,-31007,-38601,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:34,18,-29268,-37380,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:35,19,-29247,-35947,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:37,20,-27589,-34744,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:39,21,-27395,-33298,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:41,22,-25137,-32245,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:42,23,-25197,-31314,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:44,24,-23999,-30553,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
6/15/2022 1:46,25,-23824,-29505,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.2 MI: 0.1 Elit: 0 
