"29/05/2022 17:43",0,-64180,-101433,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:44",1,-72315,-94771,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:45",2,-66393,-87884,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:46",3,-62191,-82061,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:48",4,-60190,-76376,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:49",5,-57164,-71372,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:50",6,-52085,-66885,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:51",7,-49559,-62767,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:52",8,-46556,-58919,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:53",9,-42066,-55574,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:55",10,-41772,-51980,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:56",11,-39362,-49136,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:57",12,-37670,-46686,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 17:58",13,-35815,-44171,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 18:00",14,-33774,-41986,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 18:01",15,-32609,-39882,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 18:02",16,-31569,-37821,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 18:03",17,-29415,-36138,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
"29/05/2022 18:05",18,-28378,-34596,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0 MI: 0,1 Elit: 0 
