6/10/2022 18:34,0,-71633,-99041,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:35,1,-67120,-91735,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:36,2,-66779,-86478,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:37,3,-65462,-81771,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:39,4,-56610,-77793,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:40,5,-54028,-73528,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:41,6,-54534,-70010,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:43,7,-52736,-67040,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:44,8,-51574,-64187,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:45,9,-49171,-62220,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:47,10,-44214,-60437,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:48,11,-43589,-58807,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:50,12,-43071,-56765,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:51,13,-41531,-55873,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:52,14,-41080,-54663,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:54,15,-41395,-53240,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
6/10/2022 18:55,16,-39551,-52622,P: 750 G: 50 - 500 Stgn: 25 Sel: Tourney Trny: 3 Mut: 0.6 MI: 0.2 Elit: 0 
